term,term_id,document_frequency,idf,avg_tf,max_tf,max_tf_document,avg_tfidf,max_tfidf,max_tfidf_document
philosophy,692,1.0,6.76849321164863,1.0,1.0,81,0.00777987725476854,6.76849321164863,81
fifa,1910,1.0,6.76849321164863,1.0,1.0,305,0.00777987725476854,6.76849321164863,305
lopetegui,1911,1.0,6.76849321164863,1.0,1.0,305,0.00777987725476854,6.76849321164863,305
sundaymorning,1923,1.0,6.76849321164863,1.0,1.0,306,0.00777987725476854,6.76849321164863,306
douchebag,689,1.0,6.76849321164863,1.0,1.0,81,0.00777987725476854,6.76849321164863,81
defined,688,1.0,6.76849321164863,1.0,1.0,81,0.00777987725476854,6.76849321164863,81
ramos,1915,1.0,6.76849321164863,1.0,1.0,305,0.00777987725476854,6.76849321164863,305
breathtaking,687,1.0,6.76849321164863,1.0,1.0,81,0.00777987725476854,6.76849321164863,81
transcript,684,1.0,6.76849321164863,1.0,1.0,80,0.00777987725476854,6.76849321164863,80
adolfs,1918,1.0,6.76849321164863,1.0,1.0,306,0.00777987725476854,6.76849321164863,306
nytimes,1919,1.0,6.76849321164863,1.0,1.0,306,0.00777987725476854,6.76849321164863,306
roomful,1920,1.0,6.76849321164863,1.0,1.0,306,0.00777987725476854,6.76849321164863,306
ruth,1921,1.0,6.76849321164863,1.0,1.0,306,0.00777987725476854,6.76849321164863,306
ruthgruber,1922,1.0,6.76849321164863,1.0,1.0,306,0.00777987725476854,6.76849321164863,306
mens,1912,1.0,6.76849321164863,1.0,1.0,305,0.00777987725476854,6.76849321164863,305
worried,1971,1.0,6.76849321164863,1.0,1.0,315,0.00777987725476854,6.76849321164863,315
nope,653,1.0,6.76849321164863,1.0,1.0,75,0.00777987725476854,6.76849321164863,75
cultivator,1973,1.0,6.76849321164863,1.0,1.0,316,0.00777987725476854,6.76849321164863,316
errico,1974,1.0,6.76849321164863,1.0,1.0,316,0.00777987725476854,6.76849321164863,316
examines,1975,1.0,6.76849321164863,1.0,1.0,316,0.00777987725476854,6.76849321164863,316
grown,1976,1.0,6.76849321164863,1.0,1.0,316,0.00777987725476854,6.76849321164863,316
plants,1977,1.0,6.76849321164863,1.0,1.0,316,0.00777987725476854,6.76849321164863,316
pressassistant,1978,1.0,6.76849321164863,1.0,1.0,316,0.00777987725476854,6.76849321164863,316
vireo,1979,1.0,6.76849321164863,1.0,1.0,316,0.00777987725476854,6.76849321164863,316
lame,651,1.0,6.76849321164863,1.0,1.0,75,0.00777987725476854,6.76849321164863,75
folly,1947,1.0,6.76849321164863,1.0,1.0,313,0.00777987725476854,6.76849321164863,313
suddenly,1982,1.0,6.76849321164863,1.0,1.0,318,0.00777987725476854,6.76849321164863,318
invertebrates,650,1.0,6.76849321164863,1.0,1.0,75,0.00777987725476854,6.76849321164863,75
dramatically,1984,1.0,6.76849321164863,1.0,1.0,319,0.00777987725476854,6.76849321164863,319
exponential,1985,1.0,6.76849321164863,1.0,1.0,319,0.00777987725476854,6.76849321164863,319
manufacturing,1986,1.0,6.76849321164863,1.0,1.0,319,0.00777987725476854,6.76849321164863,319
duck,649,1.0,6.76849321164863,1.0,1.0,75,0.00777987725476854,6.76849321164863,75
realise,1988,1.0,6.76849321164863,1.0,1.0,319,0.00777987725476854,6.76849321164863,319
niffler,1990,1.0,6.76849321164863,1.0,1.0,320,0.00777987725476854,6.76849321164863,320
owner,1991,1.0,6.76849321164863,1.0,1.0,320,0.00777987725476854,6.76849321164863,320
sing,645,1.0,6.76849321164863,1.0,1.0,74,0.00777987725476854,6.76849321164863,74
autism,1981,1.0,6.76849321164863,1.0,1.0,318,0.00777987725476854,6.76849321164863,318
method,663,1.0,6.76849321164863,1.0,1.0,77,0.00777987725476854,6.76849321164863,77
listenhere,1949,1.0,6.76849321164863,1.0,1.0,313,0.00777987725476854,6.76849321164863,313
feat,662,1.0,6.76849321164863,1.0,1.0,77,0.00777987725476854,6.76849321164863,77
rising,1951,1.0,6.76849321164863,1.0,1.0,313,0.00777987725476854,6.76849321164863,313
wicca,1952,1.0,6.76849321164863,1.0,1.0,313,0.00777987725476854,6.76849321164863,313
adam,1953,1.0,6.76849321164863,1.0,1.0,314,0.00777987725476854,6.76849321164863,314
appearance,1954,1.0,6.76849321164863,1.0,1.0,314,0.00777987725476854,6.76849321164863,314
bulletproof,661,1.0,6.76849321164863,1.0,1.0,77,0.00777987725476854,6.76849321164863,77
adrian,659,1.0,6.76849321164863,1.0,1.0,77,0.00777987725476854,6.76849321164863,77
yr,1958,1.0,6.76849321164863,1.0,1.0,314,0.00777987725476854,6.76849321164863,314
ramen,1970,1.0,6.76849321164863,1.0,1.0,315,0.00777987725476854,6.76849321164863,315
buying,1960,1.0,6.76849321164863,1.0,1.0,315,0.00777987725476854,6.76849321164863,315
cans,1961,1.0,6.76849321164863,1.0,1.0,315,0.00777987725476854,6.76849321164863,315
dented,1962,1.0,6.76849321164863,1.0,1.0,315,0.00777987725476854,6.76849321164863,315
disability,1963,1.0,6.76849321164863,1.0,1.0,315,0.00777987725476854,6.76849321164863,315
emergencies,1964,1.0,6.76849321164863,1.0,1.0,315,0.00777987725476854,6.76849321164863,315
food,1965,1.0,6.76849321164863,1.0,1.0,315,0.00777987725476854,6.76849321164863,315
higher,1966,1.0,6.76849321164863,1.0,1.0,315,0.00777987725476854,6.76849321164863,315
tend,656,1.0,6.76849321164863,1.0,1.0,75,0.00777987725476854,6.76849321164863,75
session,655,1.0,6.76849321164863,1.0,1.0,75,0.00777987725476854,6.76849321164863,75
pains,654,1.0,6.76849321164863,1.0,1.0,75,0.00777987725476854,6.76849321164863,75
7x,1959,1.0,6.76849321164863,1.0,1.0,315,0.00777987725476854,6.76849321164863,315
potustrump,2201,1.0,6.76849321164863,1.0,1.0,363,0.00777987725476854,6.76849321164863,363
process,2202,1.0,6.76849321164863,1.0,1.0,363,0.00777987725476854,6.76849321164863,363
reads,2203,1.0,6.76849321164863,1.0,1.0,363,0.00777987725476854,6.76849321164863,363
november,529,1.0,6.76849321164863,1.0,1.0,59,0.00777987725476854,6.76849321164863,59
heartand,2206,1.0,6.76849321164863,1.0,1.0,365,0.00777987725476854,6.76849321164863,365
melt,2207,1.0,6.76849321164863,1.0,1.0,365,0.00777987725476854,6.76849321164863,365
mine,2208,1.0,6.76849321164863,1.0,1.0,365,0.00777987725476854,6.76849321164863,365
compassion,2209,1.0,6.76849321164863,1.0,1.0,366,0.00777987725476854,6.76849321164863,366
incapable,2210,1.0,6.76849321164863,1.0,1.0,366,0.00777987725476854,6.76849321164863,366
sorry,2085,1.0,6.76849321164863,1.0,1.0,339,0.00777987725476854,6.76849321164863,339
uefa,2212,1.0,6.76849321164863,1.0,1.0,367,0.00777987725476854,6.76849321164863,367
conceived,524,1.0,6.76849321164863,1.0,1.0,59,0.00777987725476854,6.76849321164863,59
booty,2214,1.0,6.76849321164863,1.0,1.0,368,0.00777987725476854,6.76849321164863,368
damn,2215,1.0,6.76849321164863,1.0,1.0,368,0.00777987725476854,6.76849321164863,368
hester,2216,1.0,6.76849321164863,1.0,1.0,368,0.00777987725476854,6.76849321164863,368
lea,2217,1.0,6.76849321164863,1.0,1.0,368,0.00777987725476854,6.76849321164863,368
leamichele,2218,1.0,6.76849321164863,1.0,1.0,368,0.00777987725476854,6.76849321164863,368
michele,2219,1.0,6.76849321164863,1.0,1.0,368,0.00777987725476854,6.76849321164863,368
whew,2220,1.0,6.76849321164863,1.0,1.0,368,0.00777987725476854,6.76849321164863,368
creators,2221,1.0,6.76849321164863,1.0,1.0,369,0.00777987725476854,6.76849321164863,369
februaryvalentines,526,1.0,6.76849321164863,1.0,1.0,59,0.00777987725476854,6.76849321164863,59
hat,2178,1.0,6.76849321164863,1.0,1.0,359,0.00777987725476854,6.76849321164863,359
wrecks,543,1.0,6.76849321164863,1.0,1.0,60,0.00777987725476854,6.76849321164863,60
wear,2181,1.0,6.76849321164863,1.0,1.0,359,0.00777987725476854,6.76849321164863,359
usefulnewverbs,541,1.0,6.76849321164863,1.0,1.0,60,0.00777987725476854,6.76849321164863,60
loss,2183,1.0,6.76849321164863,1.0,1.0,360,0.00777987725476854,6.76849321164863,360
spottingthedummy,2184,1.0,6.76849321164863,1.0,1.0,360,0.00777987725476854,6.76849321164863,360
trumptransition,2185,1.0,6.76849321164863,1.0,1.0,360,0.00777987725476854,6.76849321164863,360
tells,540,1.0,6.76849321164863,1.0,1.0,60,0.00777987725476854,6.76849321164863,60
wisconsin,2187,1.0,6.76849321164863,1.0,1.0,360,0.00777987725476854,6.76849321164863,360
dylani,2188,1.0,6.76849321164863,1.0,1.0,361,0.00777987725476854,6.76849321164863,361
oldtestamentmagafordummies,2200,1.0,6.76849321164863,1.0,1.0,363,0.00777987725476854,6.76849321164863,363
jerkin,2190,1.0,6.76849321164863,1.0,1.0,361,0.00777987725476854,6.76849321164863,361
picks,539,1.0,6.76849321164863,1.0,1.0,60,0.00777987725476854,6.76849321164863,60
ratwhen,2192,1.0,6.76849321164863,1.0,1.0,361,0.00777987725476854,6.76849321164863,361
sleepin,2193,1.0,6.76849321164863,1.0,1.0,361,0.00777987725476854,6.76849321164863,361
dnc,535,1.0,6.76849321164863,1.0,1.0,60,0.00777987725476854,6.76849321164863,60
hugs,2195,1.0,6.76849321164863,1.0,1.0,362,0.00777987725476854,6.76849321164863,362
kisses,2196,1.0,6.76849321164863,1.0,1.0,362,0.00777987725476854,6.76849321164863,362
matteo,2197,1.0,6.76849321164863,1.0,1.0,362,0.00777987725476854,6.76849321164863,362
valentino,2198,1.0,6.76849321164863,1.0,1.0,362,0.00777987725476854,6.76849321164863,362
drama,2199,1.0,6.76849321164863,1.0,1.0,363,0.00777987725476854,6.76849321164863,363
heard,2189,1.0,6.76849321164863,1.0,1.0,361,0.00777987725476854,6.76849321164863,361
____5tip,2246,1.0,6.76849321164863,1.0,1.0,373,0.00777987725476854,6.76849321164863,373
______100total,2247,1.0,6.76849321164863,1.0,1.0,373,0.00777987725476854,6.76849321164863,373
_____slice,2248,1.0,6.76849321164863,1.0,1.0,373,0.00777987725476854,6.76849321164863,373
madrid,2249,1.0,6.76849321164863,1.0,1.0,374,0.00777987725476854,6.76849321164863,374
fav,504,1.0,6.76849321164863,1.0,1.0,56,0.00777987725476854,6.76849321164863,56
worlds,2251,1.0,6.76849321164863,1.0,1.0,374,0.00777987725476854,6.76849321164863,374
destroy,2252,1.0,6.76849321164863,1.0,1.0,375,0.00777987725476854,6.76849321164863,375
mylife,503,1.0,6.76849321164863,1.0,1.0,55,0.00777987725476854,6.76849321164863,55
castrohttpstco2hgt23jygzfidelcastro,500,1.0,6.76849321164863,1.0,1.0,55,0.00777987725476854,6.76849321164863,55
rhode,495,1.0,6.76849321164863,1.0,1.0,54,0.00777987725476854,6.76849321164863,54
born,523,1.0,6.76849321164863,1.0,1.0,59,0.00777987725476854,6.76849321164863,59
donor,2258,1.0,6.76849321164863,1.0,1.0,376,0.00777987725476854,6.76849321164863,376
challenge,490,1.0,6.76849321164863,1.0,1.0,54,0.00777987725476854,6.76849321164863,54
shareholder,2260,1.0,6.76849321164863,1.0,1.0,376,0.00777987725476854,6.76849321164863,376
cancelled,489,1.0,6.76849321164863,1.0,1.0,54,0.00777987725476854,6.76849321164863,54
york,2262,1.0,6.76849321164863,1.0,1.0,376,0.00777987725476854,6.76849321164863,376
25th,2263,1.0,6.76849321164863,1.0,1.0,377,0.00777987725476854,6.76849321164863,377
anniversary,2264,1.0,6.76849321164863,1.0,1.0,377,0.00777987725476854,6.76849321164863,377
investigate,2265,1.0,6.76849321164863,1.0,1.0,377,0.00777987725476854,6.76849321164863,377
seethinkwonder,2266,1.0,6.76849321164863,1.0,1.0,377,0.00777987725476854,6.76849321164863,377
singing,488,1.0,6.76849321164863,1.0,1.0,53,0.00777987725476854,6.76849321164863,53
island,492,1.0,6.76849321164863,1.0,1.0,54,0.00777987725476854,6.76849321164863,54
feeding,2223,1.0,6.76849321164863,1.0,1.0,369,0.00777987725476854,6.76849321164863,369
fires,2224,1.0,6.76849321164863,1.0,1.0,369,0.00777987725476854,6.76849321164863,369
stopped,2225,1.0,6.76849321164863,1.0,1.0,369,0.00777987725476854,6.76849321164863,369
635,2226,1.0,6.76849321164863,1.0,1.0,370,0.00777987725476854,6.76849321164863,370
accodring,2227,1.0,6.76849321164863,1.0,1.0,370,0.00777987725476854,6.76849321164863,370
shirtless,521,1.0,6.76849321164863,1.0,1.0,58,0.00777987725476854,6.76849321164863,58
allegedly,2229,1.0,6.76849321164863,1.0,1.0,370,0.00777987725476854,6.76849321164863,370
sexually,514,1.0,6.76849321164863,1.0,1.0,57,0.00777987725476854,6.76849321164863,57
mil,2231,1.0,6.76849321164863,1.0,1.0,370,0.00777987725476854,6.76849321164863,370
misruleno,511,1.0,6.76849321164863,1.0,1.0,57,0.00777987725476854,6.76849321164863,57
multiple,2244,1.0,6.76849321164863,1.0,1.0,372,0.00777987725476854,6.76849321164863,372
dilettantes,510,1.0,6.76849321164863,1.0,1.0,57,0.00777987725476854,6.76849321164863,57
deviant,509,1.0,6.76849321164863,1.0,1.0,57,0.00777987725476854,6.76849321164863,57
onstage,2236,1.0,6.76849321164863,1.0,1.0,371,0.00777987725476854,6.76849321164863,371
deplora,508,1.0,6.76849321164863,1.0,1.0,57,0.00777987725476854,6.76849321164863,57
decadent,507,1.0,6.76849321164863,1.0,1.0,57,0.00777987725476854,6.76849321164863,57
cases,2239,1.0,6.76849321164863,1.0,1.0,372,0.00777987725476854,6.76849321164863,372
courts,2240,1.0,6.76849321164863,1.0,1.0,372,0.00777987725476854,6.76849321164863,372
forgotten,2241,1.0,6.76849321164863,1.0,1.0,372,0.00777987725476854,6.76849321164863,372
jurisdiction,2242,1.0,6.76849321164863,1.0,1.0,372,0.00777987725476854,6.76849321164863,372
litigating,2243,1.0,6.76849321164863,1.0,1.0,372,0.00777987725476854,6.76849321164863,372
sources,2233,1.0,6.76849321164863,1.0,1.0,370,0.00777987725476854,6.76849321164863,370
tho,576,1.0,6.76849321164863,1.0,1.0,65,0.00777987725476854,6.76849321164863,65
mint,2112,1.0,6.76849321164863,1.0,1.0,343,0.00777987725476854,6.76849321164863,343
skybox,2113,1.0,6.76849321164863,1.0,1.0,343,0.00777987725476854,6.76849321164863,343
slam,2114,1.0,6.76849321164863,1.0,1.0,343,0.00777987725476854,6.76849321164863,343
zforce,2115,1.0,6.76849321164863,1.0,1.0,343,0.00777987725476854,6.76849321164863,343
getaway,2116,1.0,6.76849321164863,1.0,1.0,344,0.00777987725476854,6.76849321164863,344
speciallooking,2117,1.0,6.76849321164863,1.0,1.0,344,0.00777987725476854,6.76849321164863,344
dakotaaccesspipeline,2118,1.0,6.76849321164863,1.0,1.0,345,0.00777987725476854,6.76849321164863,345
farms,2119,1.0,6.76849321164863,1.0,1.0,345,0.00777987725476854,6.76849321164863,345
agrees,2176,1.0,6.76849321164863,1.0,1.0,359,0.00777987725476854,6.76849321164863,359
ravaging,2121,1.0,6.76849321164863,1.0,1.0,345,0.00777987725476854,6.76849321164863,345
wastewater,2122,1.0,6.76849321164863,1.0,1.0,345,0.00777987725476854,6.76849321164863,345
canine,2123,1.0,6.76849321164863,1.0,1.0,346,0.00777987725476854,6.76849321164863,346
report,2124,1.0,6.76849321164863,1.0,1.0,346,0.00777987725476854,6.76849321164863,346
reportbazzar,2125,1.0,6.76849321164863,1.0,1.0,346,0.00777987725476854,6.76849321164863,346
amazing,2126,1.0,6.76849321164863,1.0,1.0,347,0.00777987725476854,6.76849321164863,347
favourites,2127,1.0,6.76849321164863,1.0,1.0,347,0.00777987725476854,6.76849321164863,347
secs,575,1.0,6.76849321164863,1.0,1.0,65,0.00777987725476854,6.76849321164863,65
bang,2129,1.0,6.76849321164863,1.0,1.0,348,0.00777987725476854,6.76849321164863,348
blew,2130,1.0,6.76849321164863,1.0,1.0,348,0.00777987725476854,6.76849321164863,348
indigenous,2120,1.0,6.76849321164863,1.0,1.0,345,0.00777987725476854,6.76849321164863,345
administration,2086,1.0,6.76849321164863,1.0,1.0,340,0.00777987725476854,6.76849321164863,340
cs,2087,1.0,6.76849321164863,1.0,1.0,340,0.00777987725476854,6.76849321164863,340
csmonitorbannon,2088,1.0,6.76849321164863,1.0,1.0,340,0.00777987725476854,6.76849321164863,340
monitor,2089,1.0,6.76849321164863,1.0,1.0,340,0.00777987725476854,6.76849321164863,340
planned,2090,1.0,6.76849321164863,1.0,1.0,340,0.00777987725476854,6.76849321164863,340
engage,589,1.0,6.76849321164863,1.0,1.0,67,0.00777987725476854,6.76849321164863,67
emotionally,588,1.0,6.76849321164863,1.0,1.0,67,0.00777987725476854,6.76849321164863,67
boy,2093,1.0,6.76849321164863,1.0,1.0,341,0.00777987725476854,6.76849321164863,341
favoritas,2095,1.0,6.76849321164863,1.0,1.0,341,0.00777987725476854,6.76849321164863,341
mis,2097,1.0,6.76849321164863,1.0,1.0,341,0.00777987725476854,6.76849321164863,341
borders,577,1.0,6.76849321164863,1.0,1.0,66,0.00777987725476854,6.76849321164863,66
closing,581,1.0,6.76849321164863,1.0,1.0,66,0.00777987725476854,6.76849321164863,66
una,2100,1.0,6.76849321164863,1.0,1.0,341,0.00777987725476854,6.76849321164863,341
breast,2101,1.0,6.76849321164863,1.0,1.0,342,0.00777987725476854,6.76849321164863,342
bullshiting,580,1.0,6.76849321164863,1.0,1.0,66,0.00777987725476854,6.76849321164863,66
causes,2103,1.0,6.76849321164863,1.0,1.0,342,0.00777987725476854,6.76849321164863,342
parkinsbrea,2105,1.0,6.76849321164863,1.0,1.0,342,0.00777987725476854,6.76849321164863,342
199798,2106,1.0,6.76849321164863,1.0,1.0,343,0.00777987725476854,6.76849321164863,343
95,2107,1.0,6.76849321164863,1.0,1.0,343,0.00777987725476854,6.76849321164863,343
9798,2108,1.0,6.76849321164863,1.0,1.0,343,0.00777987725476854,6.76849321164863,343
bgs,2109,1.0,6.76849321164863,1.0,1.0,343,0.00777987725476854,6.76849321164863,343
shipped,2098,1.0,6.76849321164863,1.0,1.0,341,0.00777987725476854,6.76849321164863,341
crate,2155,1.0,6.76849321164863,1.0,1.0,355,0.00777987725476854,6.76849321164863,355
e3,557,1.0,6.76849321164863,1.0,1.0,62,0.00777987725476854,6.76849321164863,62
kuchmas,2157,1.0,6.76849321164863,1.0,1.0,355,0.00777987725476854,6.76849321164863,355
obolon,2158,1.0,6.76849321164863,1.0,1.0,355,0.00777987725476854,6.76849321164863,355
analysis,556,1.0,6.76849321164863,1.0,1.0,62,0.00777987725476854,6.76849321164863,62
strategy,2160,1.0,6.76849321164863,1.0,1.0,355,0.00777987725476854,6.76849321164863,355
willing,2161,1.0,6.76849321164863,1.0,1.0,355,0.00777987725476854,6.76849321164863,355
tgdn,555,1.0,6.76849321164863,1.0,1.0,61,0.00777987725476854,6.76849321164863,61
sorta,2163,1.0,6.76849321164863,1.0,1.0,356,0.00777987725476854,6.76849321164863,356
eating,2164,1.0,6.76849321164863,1.0,1.0,357,0.00777987725476854,6.76849321164863,357
brain,2131,1.0,6.76849321164863,1.0,1.0,348,0.00777987725476854,6.76849321164863,348
fence,2166,1.0,6.76849321164863,1.0,1.0,357,0.00777987725476854,6.76849321164863,357
noah,2167,1.0,6.76849321164863,1.0,1.0,357,0.00777987725476854,6.76849321164863,357
brush,2168,1.0,6.76849321164863,1.0,1.0,358,0.00777987725476854,6.76849321164863,358
teaparty,554,1.0,6.76849321164863,1.0,1.0,61,0.00777987725476854,6.76849321164863,61
corridor,2170,1.0,6.76849321164863,1.0,1.0,358,0.00777987725476854,6.76849321164863,358
flames,2171,1.0,6.76849321164863,1.0,1.0,358,0.00777987725476854,6.76849321164863,358
houses,2172,1.0,6.76849321164863,1.0,1.0,358,0.00777987725476854,6.76849321164863,358
nra,549,1.0,6.76849321164863,1.0,1.0,61,0.00777987725476854,6.76849321164863,61
nearing,2174,1.0,6.76849321164863,1.0,1.0,358,0.00777987725476854,6.76849321164863,358
loophole,548,1.0,6.76849321164863,1.0,1.0,61,0.00777987725476854,6.76849321164863,61
eg,2165,1.0,6.76849321164863,1.0,1.0,357,0.00777987725476854,6.76849321164863,357
carsons,2132,1.0,6.76849321164863,1.0,1.0,348,0.00777987725476854,6.76849321164863,348
prove,2133,1.0,6.76849321164863,1.0,1.0,349,0.00777987725476854,6.76849321164863,349
film,2134,1.0,6.76849321164863,1.0,1.0,350,0.00777987725476854,6.76849321164863,350
gift,2135,1.0,6.76849321164863,1.0,1.0,350,0.00777987725476854,6.76849321164863,350
mindblowing,2136,1.0,6.76849321164863,1.0,1.0,350,0.00777987725476854,6.76849321164863,350
trust,2138,1.0,6.76849321164863,1.0,1.0,351,0.00777987725476854,6.76849321164863,351
bare,570,1.0,6.76849321164863,1.0,1.0,64,0.00777987725476854,6.76849321164863,64
warming,569,1.0,6.76849321164863,1.0,1.0,63,0.00777987725476854,6.76849321164863,63
hiring,2141,1.0,6.76849321164863,1.0,1.0,352,0.00777987725476854,6.76849321164863,352
rockefellers,568,1.0,6.76849321164863,1.0,1.0,63,0.00777987725476854,6.76849321164863,63
1999,2154,1.0,6.76849321164863,1.0,1.0,355,0.00777987725476854,6.76849321164863,355
personnel,2144,1.0,6.76849321164863,1.0,1.0,352,0.00777987725476854,6.76849321164863,352
eye,2145,1.0,6.76849321164863,1.0,1.0,353,0.00777987725476854,6.76849321164863,353
keen,2146,1.0,6.76849321164863,1.0,1.0,353,0.00777987725476854,6.76849321164863,353
talent,2147,1.0,6.76849321164863,1.0,1.0,353,0.00777987725476854,6.76849321164863,353
global,566,1.0,6.76849321164863,1.0,1.0,63,0.00777987725476854,6.76849321164863,63
burger,2149,1.0,6.76849321164863,1.0,1.0,354,0.00777987725476854,6.76849321164863,354
flight,2150,1.0,6.76849321164863,1.0,1.0,354,0.00777987725476854,6.76849321164863,354
hour,2151,1.0,6.76849321164863,1.0,1.0,354,0.00777987725476854,6.76849321164863,354
